video_id,question_id,question,category,correct_answer,num_options,generated_options,min_similarity,max_similarity,mean_similarity,std_similarity,elapsed_time
000161,4,How would you classify the type of collision that occurs in the video?,Accident Type,A rear-end collision where the sedan hit the truck from behind.,2,sideswipe collision where the sedan made contact with the truck's side while changing lanes.,0.30412574187549346,0.30412574187549346,0.30412574187549346,0.0,3.5273449420928955
000161,5,What was the primary cause of this accident?,Accident Cause,The sedan was so fast that no time for reaction when former car stop,2,"The sedan was distracted by a pedestrian crossing the road, causing it to lose control and collide with the vehicle ahead",0.06655924660794856,0.06655924660794856,0.06655924660794856,0.0,3.681478977203369
000161,6,Which action by one of the drivers could have most effectively prevented this collision?,Accident Prevention,The car fully observes taffic environment and focus one driving to react in time,2,The driver maintains a safe following distance and avoids sudden lane changes,0.0,0.0,0.0,0.0,3.539109945297241
000163,1,"Based on the video, what are the weather and lighting conditions at the time of the incident?",Weather & Light,Daytime with clear skies and good visibility.,2,Daytime with overcast skies and moderate visibility.,0.4316134189707515,0.4316134189707515,0.4316134189707515,0.0,3.166865825653076
000163,2,Which of the following best describes the traffic environment shown in the video?,Traffic Environment,A multi-lane urban road with buildings and sheds,2,wide rural highway with open fields and sparse vegetation,0.0,0.0,0.0,0.0,3.1036453247070312
000163,4,ow would you classify the type of collision that occurs in the video?,Accident Type,A sideswipe collision initiated by an improper lane change.,2,rear-end collision caused by sudden braking in heavy traffic.,0.07874460345594508,0.07874460345594508,0.07874460345594508,0.0,3.2362401485443115
000163,5,What was the primary cause of this accident?,Accident Cause,The driver of the light-color car failed to yield the right-of-way to oncoming traffic before making a left turn.,2,The driver of the dark-color car failed to maintain a safe following distance while approaching the intersection.,0.2030055941109282,0.2030055941109282,0.2030055941109282,0.0,3.3066294193267822
000163,6,Which action by one of the drivers could have most effectively prevented this collision?,Accident Prevention,The silver car driver should have waited for the oncoming traffic to clear before starting the left turn.,2,The driver of the white car should have maintained a greater following distance to avoid sudden braking.,0.11234277891542777,0.11234277891542777,0.11234277891542777,0.0,5.136820316314697
000166,1,"Based on the video, what were the prevailing weather and lighting conditions at the time of the incident?",Weather & Light,"It was a clear, sunny day with good visibility and a dry road surface.",2,It was a partly cloudy day with moderate visibility and a wet road surface.,0.33609692727625745,0.33609692727625745,0.33609692727625745,0.0,13.997995138168335
000166,2,Which of the following best describes the traffic environment where the incident took place?,Traffic Environment,"A suburban arterial road with multiple lanes, low residential properties",2,commercial urban corridor with multi-level structures and heavy signage,0.0,0.0,0.0,0.0,4.4320068359375
000166,3,What's the road configuration when crash happened,Road Configuration,"A highway bend with a secondary road exit on the right, which is quite crowded and has low traffic on the main road. There is a railway bridge above.",2,"straight highway section with a pedestrian overpass and multiple lanes of moderate traffic, featuring a billboard on the right side and no visible secondary road exits.",0.23787564800407066,0.23787564800407066,0.23787564800407066,0.0,3.3618927001953125
000166,4,What is the most accurate classification of this traffic incident?,Accident Type,A severe haed-on collison,2,rear-end collision involving multiple vehicles,0.0,0.0,0.0,0.0,3.1927711963653564
000166,5,"What was the primary, initiating cause of this hazardous situation?",Accident Cause,"The opposite, dark SUV was too fast and outof control",2,The dark SUV failed to yield at the intersection and entered the roadway without checking traffic,0.15976420924144447,0.15976420924144447,0.15976420924144447,0.0,7.111885070800781
000166,6,"To avoid such accident, what should one of the drivers do?",Accident Prevention,"The SUV should slow down in bend area, ensure the vehicle is in good condition before driving",2,The SUV should maintain a safe distance from the vehicle ahead and avoid sudden lane changes,0.11914719328677731,0.11914719328677731,0.11914719328677731,0.0,4.153695583343506
000167,1,"Based on the video, what were the weather and lighting conditions at the time of the incident?",Weather & Light,"Dusk/dawn with good visibility and a dry road surface."",",2,Daytime with moderate visibility and a wet road surface,0.3041257418754935,0.3041257418754935,0.3041257418754935,0.0,3.1297574043273926
000167,2,Which of the following best describes the traffic environment shown in the video?,Traffic Environment,A multi-lane highway in suburban area,2,multi-lane highway in an urban area,0.6694188517266485,0.6694188517266485,0.6694188517266485,0.0,3.14911150932312
000167,3,What is the configuration of the road where the incident occurs?,Road Configuration,"It is a straight, one-way highway with at least three marked lanes with moderate traffic flow and a solid barrier on the left side.",2,"It is a straight, two-way highway with at least three marked lanes and moderate traffic flow, separated by a median barrier on the left side.",0.7736753693468769,0.7736753693468769,0.7736753693468769,0.0,3.7302086353302
000167,4,What type of accident is about to occur in the video?,Accident Type,A serial accident consists of a T-bone collision by the car that lost control after committing a rear-end collision.,2,sideswipe collision occurs when the car in front swerves into the adjacent lane and makes lateral contact with another vehicle.,0.14134240894969485,0.14134240894969485,0.14134240894969485,0.0,5.744387626647949
000167,5,What are the primary contributing factors that led to this collision?,Accident Cause,The silver sedan changed lanes so fast and failed to brake afterward,2,"The black SUV suddenly slowed down without signaling, causing the vehicle behind to swerve sharply",0.0,0.0,0.0,0.0,3.3672494888305664
000167,6,What would have been the most crucial action to prevent this accident?,Accident Prevention,The sedan should brake when changing lanes,2,The sedan should maintain a steady speed while changing lanes,0.4501755023269898,0.4501755023269898,0.4501755023269898,0.0,4.14443302154541
000177,1,"Based on the video, what were the prevailing weather and lighting conditions when the accident occurred?",Weather & Light,"Clear, sunny skies during daytime.",2,Overcast skies with moderate sunlight during early morning.,0.11521554337793123,0.11521554337793123,0.11521554337793123,0.0,4.903144359588623
000177,2,Which of the following best describes the traffic environment shown in the video?,Traffic Environment,"An urban road with dense, flowing traffic.",2,"suburban highway with light, steady traffic.",0.11234277891542777,0.11234277891542777,0.11234277891542777,0.0,4.071686506271362
000177,3,What is the configuration of the road on which the POV vehicle is traveling?,Road Configuration,A straight multi-lane mian road with clearly marked lanes.,2,curved multi-lane road with faded lane markings and visible shoulder lines.,0.2638244299997873,0.2638244299997873,0.2638244299997873,0.0,3.52209734916687
000177,4,What type of collision occurs in the video?,Accident Type,A rear-end collision where the POV car hits the vehicle ahead.,2,sideswipe collision where the POV car hits the vehicle beside it.,0.5727393584196196,0.5727393584196196,0.5727393584196196,0.0,4.601847171783447
000177,5,What was the primary contributing factor that led to this collision?,Accident Cause,The POV driver was tailgating and did not maintain a safe following distance.,2,"The vehicle in front suddenly braked without warning, causing the collision.",0.0,0.0,0.0,0.0,4.557079076766968
000177,6,What is the most critical action could have taken to prevent this accident?,Accident Prevention,POV driver increases the following distance to allow for more reaction time.,2,The vehicle in front should have maintained a consistent speed to avoid sudden braking.,0.0,0.0,0.0,0.0,25.628915548324585
000179,1,"Based on the video, what are the prevailing weather and lighting conditions at the time of the accident?",Weather & Light,Cloudy day with an overcast sky and a dry road surface.,2,Partly sunny with scattered clouds and a wet road surface.,0.16839750037215276,0.16839750037215276,0.16839750037215276,0.0,4.168791770935059
000179,2,Which of the following best describes the traffic environment where the incident occurs?,Traffic Environment,A suburban multi-lane arterial road with moderate traffic.,2,rural two-lane road with light traffic and open surroundings.,0.275195812175023,0.275195812175023,0.275195812175023,0.0,4.3027122020721436
000179,3,What is the road layout at the location of the initial collision?,Road Configuration,"A two-way road with at least two lanes in each direction, separated by a double solid line.",2,"two-way road with a single lane in each direction, separated by a dashed center line.",0.42113589132819584,0.42113589132819584,0.42113589132819584,0.0,5.478849649429321
000179,4,How can the sequence of collisions in this accident be most accurately described?,Accident Type,A T-bone collision during a right turn.,2,sideswipe collision between two vehicles traveling in the same direction.,0.1273595297947935,0.1273595297947935,0.1273595297947935,0.0,3.3498427867889404
000179,5,What was the primary human error that led to this accident?,Accident Cause,The truck driver changed lanes without properly checking the large blind spot on the vehicle's right side.,2,The car in the adjacent lane failed to maintain a safe following distance while approaching the intersection.,0.0,0.0,0.0,0.0,4.25849723815918
000179,6,Which action would have been most effective in preventing this entire sequence of events?,Accident Prevention,Performing a thorough visual check of all mirrors and blind spots before initiating the lane change.,2,Maintaining a safe following distance from the vehicle ahead to allow for sudden stops.,0.0,0.0,0.0,0.0,3.1372029781341553
000181,1,"Based on the video, what were the weather and lighting conditions at the time of the accident?",Weather & Light,A nomal dusk with good visibility,2,cloudy evening with reduced visibility due to fading light,0.11521554337793123,0.11521554337793123,0.11521554337793123,0.0,7.625257968902588
000181,2,Which of the following best describes the traffic environment where the accident happened?,Traffic Environment,"An urban area with multi-story buildings, trees, and commercial billboards.",2,"suburban area with low-rise houses, wide roads, and minimal commercial signage.",0.12735952979479354,0.12735952979479354,0.12735952979479354,0.0,7.541647911071777
000181,3,What is the road configuration at the accident location,Road Configuration,"A multi-lane main road with a marked crosswalk, approaching a signalized intersection.",2,"wide two-lane road with a pedestrian crossing, leading to an uncontrolled intersection.",0.21693381701139697,0.21693381701139697,0.21693381701139697,0.0,3.251187324523926
000181,4,What type of collision occurred between the two vehicles?,Accident Type,"A series of T-bone collisions, the silver car was hit by two vehicles going straight",2,rear-end collision occurred when the silver car was struck from behind by a vehicle traveling in the same direction,0.11914719328677728,0.11914719328677728,0.11914719328677728,0.0,3.7403359413146973
000181,5,What was the primary cause of this accident?,Accident Cause,"The silver car made an abrupt, unsignaled, and sharp turn across an occupied lane of traffic.",2,The pedestrian crossing the road unexpectedly caused the driver to swerve and lose control.,0.0,0.0,0.0,0.0,4.377657175064087
000181,6,How could this accident have most likely been prevented?,Accident Prevention,"The driver of the silver car should have checked mirrors/blind spots, signaled, and only changed lanes when it was safe to do so.",2,The pedestrian should have waited for the traffic light to change before crossing the street.,0.0,0.0,0.0,0.0,3.2480881214141846
000182,1,"Based on the video, what were the weather and lighting conditions at the time of the accident?",Weather & Light,Cloudy skies with dry road surfaces.,2,Partly sunny with wet road surfaces due to recent rainfall.,0.20613696606828605,0.20613696606828605,0.20613696606828605,0.0,17.837615489959717
000182,2,Which of the following best describes the traffic environment where the collision occurred?,Traffic Environment,At suburban intersection with active traffic signals.,2,At a rural intersection with stop signs and minimal traffic.,0.22576484600261607,0.22576484600261607,0.22576484600261607,0.0,3.307957887649536
000182,3,What is the configuration of the road where the accident took place?,Road Configuration,A busy signalized multi-lane intersection.,2,two-lane undivided road with a stop sign and light traffic.,0.09349477497536718,0.09349477497536718,0.09349477497536718,0.0,3.3544557094573975
000182,4,What type of collision occurred between the truck and the SUV?,Accident Type,A side-impact (T-bone) collision where the front of the van hit the side of the minivan.,2,rear-end collision where the truck struck the back of the SUV.,0.09193998174078082,0.09193998174078082,0.09193998174078082,0.0,4.820530652999878
000182,5,What was the primary and direct cause of this accident?,Accident Cause,The red van driver failed to stop at a red traffic light and entered the intersection.,2,"The white van driver made a sudden left turn without signaling, causing the red van to swerve into the intersection.",0.32003040408520367,0.32003040408520367,0.32003040408520367,0.0,4.414564847946167
000182,6,Which of the following actions would have most effectively prevented this collision?,Accident Prevention,The red minivan waits for a safe and clear gap in traffic before entering and crossing the main road.,2,The white van yields to oncoming traffic before merging into the left lane.,0.0570065534192356,0.0570065534192356,0.0570065534192356,0.0,9.366811275482178
000185,1,"Based on the video, what were the weather and lighting conditions at the time of the accident?",Weather & Light,Daytime with clear skies and good visibility.,2,Daytime with overcast skies and moderate visibility.,0.4316134189707515,0.4316134189707515,0.4316134189707515,0.0,4.934704780578613
000185,2,Which of the following best describes the traffic environment where the collision occurred?,Traffic Environment,A busy suburban area with multiple lanes and commercial billboards.,2,quiet residential street with minimal traffic and no visible signage.,0.0,0.0,0.0,0.0,3.431077718734741
000185,3,What is the configuration of the road where the accident took place?,Road Configuration,A signalized multi-lane T-junction.,2,signalized multi-lane intersection with a roundabout feature.,0.4501755023269898,0.4501755023269898,0.4501755023269898,0.0,3.7423789501190186
000185,4,What type of collision occurred in the video?,Accident Type,A head-on collision between the front of both vehicles.,2,sideswipe collision between the side of one vehicle and the rear of another.,0.17077611319011649,0.17077611319011649,0.17077611319011649,0.0,5.670609951019287
000185,5,What was the primary and direct cause of this accident?,Accident Cause,The sedan was speeding through the intersection and did not keep safe distance.,2,The sedan failed to yield at the intersection due to a malfunctioning traffic light.,0.18443191662261307,0.18443191662261307,0.18443191662261307,0.0,7.188671827316284
000185,6,Which of the following actions would have most effectively prevented this collision?,Accident Prevention,The sedan slows down when approaching intersection.,2,The sedan turns left before reaching the intersection.,0.2912194185636897,0.2912194185636897,0.2912194185636897,0.0,4.257776260375977
000187,1,"Based on the visual evidence in the video, what were the prevailing weather and lighting conditions when the accident occurred?",Weather & Light,"Daytime, with clear skies and dry road surfaces.",2,"Daytime, with partly cloudy skies and wet road surfaces.",0.45026814465562653,0.45026814465562653,0.45026814465562653,0.0,3.105139970779419
000187,2,Which of the following best describes the traffic environment shown in the video?,Traffic Environment,A multi-lane road roadway with moderate traffic.,2,two-lane road with heavy traffic and frequent lane changes.,0.3876897294800843,0.3876897294800843,0.3876897294800843,0.0,5.668899774551392
000187,3,What is the road configuration at the location of the incident?,Road Configuration,A straight segment of a multi-lane road.,2,curved section of a two-lane road with traffic merging from the side.,0.22576484600261607,0.22576484600261607,0.22576484600261607,0.0,4.456193447113037
000187,4,How should the collision between the silver sedan and the blue hatchback be classified?,Accident Type,A side-impact (T-bone) collision.,2,rear-end collision involving the silver sedan and the blue hatchback.,0.11671773546032796,0.11671773546032796,0.11671773546032796,0.0,22.330618143081665
000187,5,What was the primary critical error that led to this collision?,Accident Cause,The silver sedan failed to yield the right-of-way to through traffic.,2,The white sedan abruptly accelerated into the intersection without checking for oncoming traffic.,0.15592892548708362,0.15592892548708362,0.15592892548708362,0.0,3.149320602416992
000187,6,What action would have been the most effective way to prevent this accident?,Accident Prevention,The driver of the silver sedan waits for a safe and clear gap in traffic before attempting to cross or enter the lane.,2,The driver of the blue sedan maintains a safe following distance while changing lanes to avoid obstructing traffic.,0.20199309249791836,0.20199309249791836,0.20199309249791836,0.0,17.031749963760376
000188,1,"Based on the video, what were the weather and lighting conditions when the accident occurred?",Weather & Light,"It was a rainy day, and the road surface was wet.",2,"It was a cloudy day, and the road surface was dry.",0.4316134189707515,0.4316134189707515,0.4316134189707515,0.0,3.248222589492798
000188,2,Which of the following best describes the traffic environment shown in the video?,Traffic Environment,An urban area characterized by high-rise residential buildings.,2,suburban area with low-rise apartment buildings and wide roads.,0.2532094495161745,0.2532094495161745,0.2532094495161745,0.0,4.120339393615723
000188,3,What is the road configuration at the location of the incident?,Road Configuration,A multi-lane urban road approaching an intersection with traffic lights.,2,two-lane residential road with a stop sign and no traffic lights.,0.36802320875611494,0.36802320875611494,0.36802320875611494,0.0,10.601240158081055
000188,4,What type of collision occurred between the red car and the silver one?,Accident Type,"A head-on collision, where the two vehicles hit front to front.",2,"rear-end collision, where the red car struck the silver vehicle from behind.",0.09867961797986956,0.09867961797986956,0.09867961797986956,0.0,3.345062255859375
000188,5,What was the direct and primary cause of the collision?,Accident Cause,The silver car drived into the opposite lane,2,The red car failed to stop at the traffic light,0.10163066979112656,0.10163066979112656,0.10163066979112656,0.0,3.1263012886047363
000188,6,ow could one of the drivers do to prevent this accident effectively,Accident Prevention,The silver sedan focuses on driving while turning.,2,The driver of the red car maintains a safe distance from the vehicle ahead.,0.0,0.0,0.0,0.0,5.951994895935059
000190,1,"Based on the visual information, what were the weather and lighting conditions at the time of the incident?",Weather & Light,It was daytime with clear weather and good visibility.,2,It was daytime with partly cloudy weather and moderate visibility.,0.38087260847594373,0.38087260847594373,0.38087260847594373,0.0,3.369081497192383
000190,2,Which of the following best describes the traffic environment shown in the video?,Traffic Environment,The scene takes place on a multi-lane urban road.,2,The scene takes place on a two-lane rural highway with minimal traffic.,0.368023208756115,0.368023208756115,0.368023208756115,0.0,7.178014039993286
000190,3,What is the configuration of the road where the incident occurs?,Road Configuration,"A multi-lane road, moderate traffic flow, approaching a signalized intersection with a crosswalk.",2,"wide two-lane road with light traffic, approaching a roundabout with pedestrian crossings.",0.2696966599826407,0.2696966599826407,0.2696966599826407,0.0,4.150568008422852
000190,4,How would you classify the type of accident that occurs in the video?,Accident Type,A severe head-on collision in the left lane.,2,rear-end collision involving multiple vehicles in the right lane.,0.1908740661302035,0.1908740661302035,0.1908740661302035,0.0,5.930427551269531
000190,5,What was the primary cause of this collision?,Accident Cause,The opposite white car entered the wrong lane,2,The red car failed to yield at the intersection,0.10163066979112656,0.10163066979112656,0.10163066979112656,0.0,3.0379607677459717
000190,6,Which action could have most effectively prevented this incident?,Accident Prevention,The oppsite car slows down and observes the road sign carefully.,2,The driver maintains a safe following distance and checks mirrors frequently.,0.0,0.0,0.0,0.0,5.105932235717773
000191,1,"Based on the video, what were the weather and lighting conditions at the time of the accident?",Weather & Light,It was a near-dusk time with dry road.,2,It was a bright afternoon with wet road conditions.,0.11234277891542777,0.11234277891542777,0.11234277891542777,0.0,7.582616329193115
000191,2,Which of the following best describes the traffic environment where the collision occurred?,Traffic Environment,An rural road with moderate traffic flow and surrounded by woods,2,An urban road with heavy traffic flow and lined with buildings,0.275195812175023,0.275195812175023,0.275195812175023,0.0,3.169232130050659
000191,3,What is the configuration of the main road on which the blue van was traveling?,Road Configuration,A multi-lane road approaching a T-junction with a double solid lines separating opposing traffic.,2,multi-lane road approaching a T-junction with a single dashed line separating opposing traffic.,0.5744651733947116,0.5744651733947116,0.5744651733947116,0.0,3.227386713027954
000191,4,"How would you classify the type of collision?""",Accident Type,"Series of T-bone collision where a straightforward-white sedan hit by a dark minivan and lost control, then made a lateral drift, comiitted a T-bone with the blue van ahead the ego-car.",2,"Series of sideswipe collision where a white sedan was struck by a dark minivan on the side, causing it to veer into the lane of the blue van ahead of the ego-car.",0.4208216700868823,0.4208216700868823,0.4208216700868823,0.0,4.789873838424683
000191,5,What was the primary cause of this accident?,Accident Cause,The white car lost control after the side impact in the intersection,2,The white car failed to yield at the intersection and collided with the blue van,0.2798280652432878,0.2798280652432878,0.2798280652432878,0.0,6.527275085449219
000191,6,What action could have most likely prevented this collision?,Accident Prevention,The driver of the dark silver seadan stops and checks for oncoming traffic on the main road before proceeding.,2,The driver of the white van maintains a safe following distance and avoids sudden lane changes.,0.048185057524899266,0.048185057524899266,0.048185057524899266,0.0,5.278568267822266
000193,1,"Based on the video, what are the weather and lighting conditions at the time of the incident?",Weather & Light,Daytime with clear skies and good visibility.,2,Daytime with overcast skies and moderate visibility.,0.4316134189707515,0.4316134189707515,0.4316134189707515,0.0,7.46926212310791
000193,2,What best describes the traffic environment where the accident occurred?,Traffic Environment,n urban road with trees and buildings alongside.,2,rural road with open fields and minimal structures alongside.,0.20613696606828605,0.20613696606828605,0.20613696606828605,0.0,3.290628671646118
000193,3,What is the configuration of the road where the incident takes place?,Road Configuration,"A multi-lane bend with at least two lanes for traffic moving in the same direction, , approaching a traffic-congest intersection.",2,"straight, two-lane road with moderate traffic approaching a pedestrian crossing.",0.25033772312309566,0.25033772312309566,0.25033772312309566,0.0,8.641079187393188
000193,4,Which of the following best describes the type of accident shown in the video?,Accident Type,A sideswipe collision by the large truck and an in-lane black car,2,rear-end collision between the large truck and a white sedan in the adjacent lane,0.3408242166238353,0.3408242166238353,0.3408242166238353,0.0,7.542626142501831
000193,5,What was the primary cause of this accident?,Accident Cause,The truck merging to the left veered sharply to the right due to an unstable center of gravity.,2,The truck lost control due to sudden braking while navigating a sharp turn.,0.0633548122219654,0.0633548122219654,0.0633548122219654,0.0,5.201610326766968
000193,6,How could this accident have most effectively been prevented?,Accident Prevention,"The truck driver should have planned the turn in advance, moved to the rightmost lane, and slowly sped up before turning.",2,The truck driver should have signaled earlier and checked blind spots before initiating the turn.,0.179522658299189,0.179522658299189,0.179522658299189,0.0,4.2761070728302
000198,1,"Based on the visual evidence, what are the weather and road conditions at the time of the incident?",Weather & Light,Snowy day with overcast skies and reduced lighting.,2,Rainy day with wet pavement and low visibility,0.09193998174078082,0.09193998174078082,0.09193998174078082,0.0,3.439054489135742
000198,2,In what type of traffic environment does this incident occur?,Traffic Environment,An urban area with multiple vehicles and buildings.,2,rural road with minimal traffic and open surroundings.,0.0,0.0,0.0,0.0,3.2446658611297607
000198,3,How can the road configuration at the accident scene be best described?,Road Configuration,"A wide, multi-lane intersection or open area with unclear or absent lane markings.",2,"narrow, two-lane road with clear lane markings and traffic signals at the intersection.",0.35639229999036287,0.35639229999036287,0.35639229999036287,0.0,3.137028694152832
000198,4,Which statement accurately describes the type of collision that occurs?,Accident Type,A rear-end collision by the reversing front car and the ego-car,2,side-impact collision between the ego-car and a vehicle approaching from the left,0.3508107841126614,0.3508107841126614,0.3508107841126614,0.0,3.568007230758667
000198,5,What was the primary and direct cause of this accident?,Accident Cause,The front minivan tried to reverse when it saw the bus in the main road rushing towards.,2,The bus failed to yield when turning left into the intersection.,0.07874460345594508,0.07874460345594508,0.07874460345594508,0.0,4.406022310256958
000198,6,Which of the following actions would have most directly prevented this collision?,Accident Prevention,The black minivan driver should have observed before entering the intersection,2,The driver of the white car should have yielded to the vehicle on the right before turning,0.0845798608014702,0.0845798608014702,0.0845798608014702,0.0,9.949299335479736
000199,1,"Based on the video, what are the prevailing weather and lighting conditions at the time of the incident?",Weather & Light,Clear and sunny daylight conditions with a dry road surface.,2,Partially cloudy conditions with bright daylight and a dry road surface.,0.5056055588739691,0.5056055588739691,0.5056055588739691,0.0,3.1325247287750244
000199,2,Which of the following best describes the traffic environment where the collision occurs?,Traffic Environment,A suburban area a mix of passenger cars and commercial trucks.,2,An industrial zone with heavy commercial traffic and limited passenger vehicles.,0.15592892548708362,0.15592892548708362,0.15592892548708362,0.0,11.036224365234375
000199,3,What is the physical configuration of the road section seen in the video?,Road Configuration,"A straight, multi-lane roadway with a mix of passenger cars and commercial trucks.",2,"curved, two-lane roadway with light traffic consisting mainly of passenger vehicles.",0.20199309249791833,0.20199309249791833,0.20199309249791833,0.0,3.2307193279266357
000199,4,What is the sequence of events that defines this type of accident?,Accident Type,A head-on collision by the POV car and the car from the opposite,2,side collision between the POV car and a vehicle merging from the right,0.4244295338926332,0.4244295338926332,0.4244295338926332,0.0,6.895671367645264
000199,5,What was the primary human factor that led to this collision?,Accident Cause,The ego-car swerved into the opposing lane.,2,The opposing vehicle failed to yield while merging into the lane.,0.22576484600261607,0.22576484600261607,0.22576484600261607,0.0,5.113436937332153
000199,6,What action would have been the most effective way to prevent this accident?,Accident Prevention,The POV driver should merge into the proper lane and not retrograde,2,The driver of the white car should have yielded to traffic entering from the right,0.0845798608014702,0.0845798608014702,0.0845798608014702,0.0,2.9606735706329346
000202,1,"Based on the video, what were the weather and lighting conditions at the time of the accident?",Weather & Light,Daytime under overcast or cloudy skies with good overall visibility.,2,Daytime under clear skies with bright sunlight and high visibility,0.275195812175023,0.275195812175023,0.275195812175023,0.0,11.961604595184326
000202,2,Which of the following best describes the traffic environment where the collision occurred?,Traffic Environment,A suburban multi-lane road with trees and buildings visible on the sides.,2,rural two-lane road with open fields and sparse vegetation on both sides.,0.23297965480487526,0.23297965480487526,0.23297965480487526,0.0,3.3300039768218994
000202,3,What is the configuration of the road where the incident takes place?,Road Configuration,"A straight, multi-lane, one-way road with clear white lane markings and a shoulder on the right.",2,"curved, two-lane road with faded lane markings and no visible shoulder on either side",0.44842249185239147,0.44842249185239147,0.44842249185239147,0.0,4.310229063034058
000202,4,What type of collision occurred?,Accident Type,"A sideswipe collision, occurring when the SUV improperly changed into the hatchback's lane.",2,"rear-end collision, occurring when the SUV failed to maintain a safe following distance behind the hatchback.",0.2746117864358066,0.2746117864358066,0.2746117864358066,0.0,3.7617733478546143
000202,5,What was the primary and direct cause of this accident?,Accident Cause,The driver of the silver SUV made an abrupt and unsafe lane change to the right.,2,The driver of the black sedan failed to maintain a safe following distance.,0.06744304769296747,0.06744304769296747,0.06744304769296747,0.0,6.478471755981445
000202,6,Which of the following actions  would have been most effective in preventing this collision?,Accident Prevention,"The SUV maintains a safe following distance from the truck ahead, checks of all mirrors and blind spots before initiating the lane change.",2,The SUV accelerates quickly to overtake the truck before it can merge into the adjacent lane.,0.16812000266237898,0.16812000266237898,0.16812000266237898,0.0,5.69793176651001
000206,1,"Based on the video, what were the weather and lighting conditions at the time of the accident?",Weather & Light,Daytime with cloudy skies and a partly moist road surface.,2,Daytime with clear skies and a dry road surface.,0.45026814465562653,0.45026814465562653,0.45026814465562653,0.0,5.942202091217041
000206,2,Which of the following best describes the traffic environment where the accident took place?,Traffic Environment,On a rural roadway with high-speed travel.,2,On a residential street with moderate traffic and visible buildings.,0.0,0.0,0.0,0.0,3.0957648754119873
000206,3,What is the road configuration at the scene of the collision?,Road Configuration,"A multi-lane street with light traffic, parked cars nearby",2,two-lane road with moderate traffic and no parked vehicles visible,0.2532094495161745,0.2532094495161745,0.2532094495161745,0.0,4.731563091278076
000206,4,What type of collision is depicted in the video?,Accident Type,A series of T-bone and a head-on secondary accident.,2,rear-end collision followed by a sideswipe with a parked vehicle.,0.0,0.0,0.0,0.0,3.09836483001709
000206,5,"According to the analysis of the vehicles' movements, what was the primary error that initiated the collision sequence?",Accident Cause,The silver car failed to yield the right-of-way while executing a left turn.,2,The black car accelerated unexpectedly while approaching the intersection.,0.07397129483465995,0.07397129483465995,0.07397129483465995,0.0,4.998923063278198
000206,6,What critical action by the driver of the dark (straight-moving) car could have contributed to preventing the accident or mitigating its severity?,Accident Prevention,"Driving at a lower, more appropriate speed for the wet road conditions.",2,Maintaining a greater following distance from the vehicle ahead.,0.0,0.0,0.0,0.0,4.8507702350616455
000214,1,"Based on the video, what were the weather and lighting conditions at the time of the accident?",Weather & Light,Daytime with cloudy skies and a dry road surface.,2,Evening with overcast skies and a wet road surface.,0.3360969272762574,0.3360969272762574,0.3360969272762574,0.0,9.961480855941772
000214,2,Which of the following best describes the traffic environment where the accident took place?,Traffic Environment,"Heavy, slow-moving traffic on an urban elevated road or main artery.",2,Light traffic on a rural highway with minimal surrounding structures.,0.06804963087832473,0.06804963087832473,0.06804963087832473,0.0,20.416276931762695
000214,3,What is the road configuration at the scene of the collision?,Road Configuration,"A multi-lane, two-way, straight expressway divided by isolation roadblock, with the collision occurring in one of the middle lanes.",2,"multi-lane, two-way expressway with no physical divider, where the collision occurs in a left-side lane near an intersection.",0.3103522380003344,0.3103522380003344,0.3103522380003344,0.0,8.715162754058838
000214,4,What type of accident is depicted in the video,Accident Type,A rear-end collision where the camera vehicle hit the vehicle directly in front of it.,2,sideswipe collision where the camera vehicle made contact with the side of a vehicle in an adjacent lane.,0.4316134189707515,0.4316134189707515,0.4316134189707515,0.0,4.443724870681763
000214,5,What was the primary cause of this rear-end collision?,Accident Cause,The driver of the camera vehicle was following the van too closely and failed to react in time when it braked.,2,"The van in front suddenly changed lanes without signaling, causing the camera vehicle to collide.",0.18976728433844914,0.18976728433844914,0.18976728433844914,0.0,16.191004753112793
000214,6,Which action could have most effectively prevented this accident?,Accident Prevention,Maintaining a greater and safer following distance from the vehicle ahead.,2,Using the vehicle's braking system more aggressively to stop suddenly.,0.0845798608014702,0.0845798608014702,0.0845798608014702,0.0,3.6680455207824707
000215,1,"Based on the video, what are the prevailing weather and lighting conditions at the time of the accident?",Weather & Light,"Dusk with rain, resulting in wet, reflective road surfaces and reduced visibility",2,"Overcast skies with light fog, creating hazy visibility and damp road conditions",0.11914719328677728,0.11914719328677728,0.11914719328677728,0.0,3.7073960304260254
000215,2,Which of the following best describes the traffic environment where the collision occurs?,Traffic Environment,A multi-lane urban expressway or arterial road with streetlights and moderate traffic,2,two-lane rural highway with minimal lighting and light traffic,0.14587439082056455,0.14587439082056455,0.14587439082056455,0.0,3.0087575912475586
000215,3,What is the configuration of the road while crashing?,Road Configuration,"A straight multi-lane, two-way expressway in moderate traffic flow, with several entrances on the right side. A yellow solid line distinguishes the fast lane on the left side.",2,"straight two-lane road with light traffic, featuring a dashed yellow center line and no visible entrances on the right side.",0.349591566229838,0.349591566229838,0.349591566229838,0.0,6.847284317016602
