video_name,dynamic_change,scene_complexity,has_vru
000785.mp4,0.41796875,5,0
000786.mp4,0.29345703125,9,0
000787.mp4,0.52783203125,1,0
000788.mp4,0.408935546875,3,0
000789.mp4,0.92333984375,8,0
000790.mp4,0.626953125,4,1
000791.mp4,0.53125,6,1
000792.mp4,0.8076171875,11,0
000793.mp4,0.466552734375,2,0
000794.mp4,0.4130859375,8,0
000795.mp4,0.76708984375,4,0
000796.mp4,0.332275390625,6,1
000797.mp4,0.625,6,0
000798.mp4,0.351318359375,5,1
000799.mp4,0.34130859375,9,0
000800.mp4,0.322509765625,5,0
000801.mp4,0.5771484375,5,1
000802.mp4,0.36279296875,10,1
000803.mp4,0.96826171875,11,0
000804.mp4,0.40234375,7,0
000805.mp4,0.66015625,6,0
000806.mp4,0.240966796875,8,0
000807.mp4,0.268798828125,8,1
000808.mp4,0.376220703125,7,1
000809.mp4,0.392822265625,5,0
000810.mp4,0.394775390625,5,0
000811.mp4,1.0380859375,13,1
000812.mp4,0.244140625,4,0
000813.mp4,0.9951171875,5,0
000814.mp4,0.31640625,9,1
000815.mp4,0.7392578125,6,0
000816.mp4,0.42578125,6,0
000817.mp4,0.54541015625,2,0
000818.mp4,1.0068359375,6,0
000819.mp4,0.1279296875,9,1
000820.mp4,0.33203125,8,1
000821.mp4,0.186767578125,4,0
000822.mp4,0.46142578125,8,0
000823.mp4,0.268798828125,5,1
000824.mp4,0.40283203125,7,1
000825.mp4,0.34326171875,2,1
000826.mp4,0.76953125,3,0
000827.mp4,0.75927734375,3,0
000828.mp4,1.1318359375,3,0
000829.mp4,1.0537109375,2,0
000830.mp4,0.395263671875,9,1
000831.mp4,1.056640625,5,0
000832.mp4,0.5595703125,5,0
000833.mp4,0.4443359375,4,0
000834.mp4,0.329833984375,7,0
000835.mp4,1.013671875,10,0
000836.mp4,0.60205078125,10,1
000837.mp4,1.021484375,4,0
000838.mp4,0.9814453125,13,1
000839.mp4,0.42822265625,5,0
000840.mp4,1.10546875,6,0
000841.mp4,0.2110595703125,6,1
000842.mp4,0.3662109375,3,0
000843.mp4,0.35107421875,7,0
000844.mp4,0.425537109375,4,0
000845.mp4,0.62255859375,1,0
000846.mp4,0.341796875,7,1
000847.mp4,0.33447265625,7,1
000848.mp4,0.37158203125,2,0
000849.mp4,0.322998046875,4,1
000850.mp4,0.41552734375,10,0
000851.mp4,0.366455078125,8,0
000852.mp4,0.861328125,2,0
000853.mp4,1.232421875,2,0
000854.mp4,0.385009765625,8,0
000855.mp4,0.27783203125,5,0
000856.mp4,0.331787109375,3,0
000857.mp4,0.299560546875,8,1
000858.mp4,0.422119140625,3,1
000859.mp4,1.0078125,7,1
000860.mp4,0.60888671875,6,1
000861.mp4,0.82080078125,4,0
000862.mp4,0.8388671875,1,0
000863.mp4,0.3955078125,2,0
000864.mp4,0.396240234375,7,0
000865.mp4,0.36083984375,3,0
000866.mp4,0.443115234375,3,0
000867.mp4,0.280517578125,9,0
000868.mp4,0.4404296875,6,0
000869.mp4,0.437255859375,5,0
000870.mp4,1.140625,2,0
000871.mp4,0.5634765625,8,0
000872.mp4,0.390380859375,4,1
000873.mp4,1.130859375,4,1
000874.mp4,0.34130859375,3,0
000875.mp4,0.258544921875,6,1
000876.mp4,0.3671875,9,0
000877.mp4,0.355712890625,10,1
000878.mp4,1.046875,8,1
000879.mp4,0.4736328125,6,1
000880.mp4,0.29296875,3,0
000881.mp4,0.66552734375,5,0
000882.mp4,0.95361328125,4,1
000883.mp4,0.467041015625,4,0
000884.mp4,0.6845703125,2,0
000885.mp4,0.331298828125,5,0
000886.mp4,1.0634765625,2,1
000887.mp4,0.455078125,8,0
000888.mp4,0.375,4,1
000889.mp4,0.4482421875,4,1
000890.mp4,0.623046875,4,1
000891.mp4,0.9677734375,8,1
000892.mp4,0.354248046875,9,1
000893.mp4,0.7705078125,3,0
000894.mp4,0.54443359375,5,0
000895.mp4,0.28466796875,4,1
000896.mp4,0.408447265625,4,0
000897.mp4,0.361572265625,13,1
000898.mp4,0.84326171875,1,0
000899.mp4,0.7353515625,2,0
000900.mp4,0.386962890625,11,0
000901.mp4,0.36376953125,7,1
000902.mp4,0.329345703125,11,1
000903.mp4,0.481201171875,7,0
000904.mp4,0.371826171875,2,0
000905.mp4,0.2822265625,2,0
000906.mp4,0.5234375,2,0
000907.mp4,0.6513671875,5,1
000908.mp4,0.33544921875,9,0
000909.mp4,0.61279296875,3,0
000910.mp4,0.9150390625,8,1
000911.mp4,0.744140625,5,1
000912.mp4,0.455322265625,3,1
000913.mp4,0.9794921875,8,0
000914.mp4,0.296875,7,0
000915.mp4,0.247802734375,3,0
000916.mp4,0.307373046875,5,1
000917.mp4,0.485107421875,5,0
000918.mp4,0.5595703125,6,1
000919.mp4,0.99951171875,8,0
000920.mp4,0.397216796875,5,0
000921.mp4,0.337158203125,5,1
000922.mp4,0.2470703125,9,1
000923.mp4,0.46484375,3,0
000924.mp4,0.36865234375,6,1
000925.mp4,0.4150390625,10,1
000926.mp4,0.82958984375,7,0
000927.mp4,0.359130859375,6,1
000928.mp4,0.39501953125,10,1
000929.mp4,0.453857421875,11,1
000930.mp4,0.65185546875,8,1
000931.mp4,0.56982421875,1,0
000932.mp4,0.479248046875,6,0
000933.mp4,0.3544921875,4,0
000934.mp4,0.51708984375,5,0
000935.mp4,0.4599609375,1,0
000936.mp4,0.30712890625,2,0
000937.mp4,0.75634765625,10,1
000938.mp4,0.315673828125,6,0
000939.mp4,0.319091796875,5,0
000940.mp4,0.6455078125,4,0
000941.mp4,0.8017578125,1,0
000942.mp4,0.330322265625,10,1
000943.mp4,0.37890625,4,0
000944.mp4,0.35107421875,12,0
000945.mp4,0.46923828125,6,0
000946.mp4,0.39111328125,6,0
000947.mp4,0.77734375,6,0
000948.mp4,0.322021484375,1,0
000949.mp4,0.93359375,4,0
000950.mp4,0.7412109375,4,0
000951.mp4,0.431396484375,3,0
000952.mp4,0.27197265625,1,0
000953.mp4,0.5390625,7,1
000954.mp4,0.29736328125,4,1
000955.mp4,0.306884765625,7,1
000956.mp4,0.75830078125,5,0
000957.mp4,0.37841796875,5,0
000958.mp4,0.405029296875,1,0
000959.mp4,0.63720703125,1,0
000960.mp4,0.458251953125,2,0
000961.mp4,0.4150390625,6,0
000962.mp4,0.320556640625,5,0
000963.mp4,0.52197265625,4,0
000964.mp4,0.325927734375,5,0
000965.mp4,0.56884765625,8,1
000966.mp4,0.430419921875,4,0
000967.mp4,0.50146484375,6,0
000968.mp4,0.90283203125,8,0
000969.mp4,0.87744140625,7,1
000970.mp4,0.56005859375,3,0
000971.mp4,0.5625,6,1
000972.mp4,0.382568359375,3,0
000973.mp4,0.3828125,11,1
000974.mp4,0.65380859375,4,0
000975.mp4,0.35693359375,7,1
000976.mp4,0.392822265625,12,1
000977.mp4,0.403076171875,4,0
000978.mp4,0.53466796875,6,1
000979.mp4,0.27197265625,7,1
000980.mp4,0.3583984375,8,1
000981.mp4,0.439453125,5,0
000982.mp4,0.8251953125,8,0
000983.mp4,0.9560546875,1,0
000984.mp4,1.0517578125,4,0
000985.mp4,0.28759765625,4,0
000986.mp4,0.59619140625,9,0
000987.mp4,0.303955078125,8,0
000988.mp4,0.8447265625,7,0
000989.mp4,0.5576171875,0,0
000990.mp4,0.372802734375,3,0
000991.mp4,0.28759765625,3,0
000992.mp4,1.1845703125,10,0
000993.mp4,0.9267578125,5,1
000994.mp4,0.9462890625,5,1
000995.mp4,0.468505859375,6,1
000996.mp4,0.415283203125,10,0
000997.mp4,0.496826171875,7,1
000998.mp4,0.7587890625,3,0
000999.mp4,0.85302734375,2,0
001000.mp4,0.375244140625,8,0
001001.mp4,0.30029296875,9,1
001002.mp4,0.421630859375,6,0
001003.mp4,0.468017578125,8,1
001004.mp4,0.390380859375,8,0
001005.mp4,0.56640625,4,1
001006.mp4,0.389892578125,5,0
001007.mp4,0.480224609375,3,0
001008.mp4,1.1669921875,3,1
001009.mp4,0.365234375,4,0
001010.mp4,0.7841796875,1,0
001011.mp4,0.5419921875,4,1
001012.mp4,0.378173828125,4,0
001013.mp4,0.99462890625,1,0
001014.mp4,0.876953125,1,0
001015.mp4,0.370849609375,4,0
001016.mp4,0.363525390625,6,0
001017.mp4,0.256103515625,7,1
001018.mp4,0.53857421875,3,0
001019.mp4,0.2705078125,5,0
001020.mp4,0.81982421875,5,0
001021.mp4,0.34765625,2,0
001022.mp4,0.371826171875,4,0
001023.mp4,0.310302734375,4,0
001024.mp4,0.59130859375,9,0
001025.mp4,0.296142578125,6,1
001026.mp4,0.69091796875,0,0
001027.mp4,0.8193359375,5,0
001028.mp4,0.293212890625,3,0
001029.mp4,0.4384765625,3,1
001030.mp4,0.77587890625,2,0
001031.mp4,0.3505859375,1,0
001032.mp4,0.364013671875,7,0
001033.mp4,0.410888671875,9,1
001034.mp4,0.40673828125,9,1
001035.mp4,0.288818359375,5,0
001036.mp4,0.771484375,5,0
001037.mp4,0.140869140625,6,0
001038.mp4,0.82421875,1,0
001039.mp4,0.392578125,2,0
001040.mp4,0.80615234375,2,0
001041.mp4,0.430419921875,8,1
001042.mp4,1.0595703125,10,1
001043.mp4,0.37939453125,5,1
001044.mp4,0.52490234375,2,0
001045.mp4,0.332275390625,9,1
001046.mp4,0.5166015625,2,0
001047.mp4,0.51904296875,3,1
001048.mp4,1.43359375,3,0
001049.mp4,0.30859375,9,1
001050.mp4,0.73486328125,5,1
001051.mp4,0.462158203125,5,1
001052.mp4,0.332763671875,1,0
001053.mp4,0.3515625,4,0
001054.mp4,0.299072265625,7,0
001055.mp4,0.265869140625,7,1
001056.mp4,0.42138671875,5,0
001057.mp4,0.955078125,1,0
001058.mp4,0.280517578125,7,1
001059.mp4,1.109375,4,0
001060.mp4,0.31103515625,2,0
001061.mp4,0.541015625,5,1
001062.mp4,0.3896484375,5,0
001063.mp4,0.375732421875,15,1
001064.mp4,0.4892578125,9,1
001065.mp4,0.53076171875,7,0
001066.mp4,0.59619140625,5,0
001067.mp4,0.3427734375,4,1
001068.mp4,0.5458984375,4,0
001069.mp4,0.64453125,1,0
001070.mp4,0.37060546875,7,0
001071.mp4,0.51611328125,5,0
001072.mp4,0.5322265625,4,0
001073.mp4,0.6337890625,10,0
001074.mp4,0.2171630859375,10,0
001075.mp4,0.361083984375,5,1
001076.mp4,0.4423828125,4,1
001077.mp4,0.79443359375,1,0
001078.mp4,0.50732421875,4,0
001079.mp4,1.16796875,5,1
001080.mp4,0.4453125,4,0
001081.mp4,0.3828125,7,0
001082.mp4,0.359619140625,3,0
001083.mp4,0.4150390625,7,0
001084.mp4,0.44775390625,4,1
001085.mp4,0.3359375,6,1
001086.mp4,0.67431640625,4,0
001087.mp4,0.358154296875,4,0
001088.mp4,0.69482421875,2,0
001089.mp4,0.9951171875,1,0
001090.mp4,0.3916015625,1,0
001091.mp4,1.0458984375,3,0
001092.mp4,0.340087890625,7,0
001093.mp4,0.91650390625,5,1
001094.mp4,0.39990234375,6,0
001095.mp4,0.401611328125,6,0
001096.mp4,0.68115234375,5,0
001097.mp4,0.90185546875,5,0
001098.mp4,0.35498046875,10,1
001099.mp4,0.841796875,5,0
001100.mp4,0.276611328125,2,0
001101.mp4,1.009765625,1,0
001102.mp4,0.31591796875,4,1
001103.mp4,0.34033203125,6,1
001104.mp4,0.72705078125,4,1
001105.mp4,0.345458984375,3,1
001106.mp4,0.39208984375,6,1
001107.mp4,0.369140625,3,0
001108.mp4,0.434814453125,7,1
001109.mp4,0.654296875,4,0
001110.mp4,0.494873046875,2,0
001111.mp4,1.4365234375,4,0
001112.mp4,0.475341796875,2,0
001113.mp4,0.481201171875,1,0
001114.mp4,0.15380859375,9,0
001115.mp4,0.4638671875,2,1
001116.mp4,0.131103515625,5,0
001117.mp4,0.340087890625,1,0
001118.mp4,0.77197265625,5,1
001119.mp4,0.7314453125,1,0
001120.mp4,0.41796875,4,0
001121.mp4,0.7265625,4,0
001122.mp4,0.69580078125,1,0
001123.mp4,0.68896484375,3,1
001124.mp4,0.450439453125,4,0
001125.mp4,0.4189453125,1,0
001126.mp4,0.5791015625,6,1
001127.mp4,0.42822265625,8,1
001128.mp4,0.3564453125,2,0
001129.mp4,0.74267578125,0,0
001130.mp4,0.478271484375,4,0
001131.mp4,0.3779296875,2,0
001132.mp4,0.376220703125,10,1
001133.mp4,0.53173828125,3,0
001134.mp4,0.4638671875,4,0
001135.mp4,0.75830078125,3,1
001136.mp4,0.3310546875,4,0
001137.mp4,0.468505859375,3,0
001138.mp4,0.30029296875,7,0
001139.mp4,0.703125,4,0
001140.mp4,0.408447265625,5,0
001141.mp4,0.3505859375,9,0
001142.mp4,0.69970703125,3,0
001143.mp4,0.51904296875,5,1
001144.mp4,0.8740234375,2,0
001145.mp4,0.6259765625,2,0
001146.mp4,0.69677734375,8,0
001147.mp4,0.51513671875,1,0
001148.mp4,0.384765625,12,1
001149.mp4,0.5048828125,4,1
001150.mp4,0.7880859375,1,0
001151.mp4,0.58349609375,5,1
001152.mp4,0.40283203125,2,0
001153.mp4,0.33447265625,3,0
001154.mp4,0.486083984375,2,0
001155.mp4,0.336669921875,4,0
001156.mp4,0.55322265625,1,0
001157.mp4,0.48486328125,6,0
001158.mp4,0.39306640625,4,0
001159.mp4,0.9228515625,2,0
001160.mp4,0.41650390625,3,0
001161.mp4,0.33642578125,2,0
001162.mp4,0.43115234375,8,0
001163.mp4,0.477294921875,3,0
001164.mp4,0.391845703125,2,0
001165.mp4,0.55126953125,2,0
001166.mp4,0.59228515625,5,0
001167.mp4,0.82958984375,1,0
001168.mp4,0.8349609375,7,1
001169.mp4,0.3466796875,12,1
001170.mp4,0.55224609375,1,0
001171.mp4,0.7568359375,2,0
001172.mp4,0.302734375,9,1
001173.mp4,1.158203125,4,0
001174.mp4,0.442626953125,2,0
001175.mp4,0.5078125,4,0
001176.mp4,0.3564453125,1,0
001177.mp4,0.5126953125,2,0
001178.mp4,0.322998046875,7,0
001179.mp4,0.76220703125,3,0
001180.mp4,0.37158203125,1,0
001181.mp4,1.140625,7,1
001182.mp4,0.74365234375,4,1
001183.mp4,0.338134765625,2,0
001184.mp4,0.64990234375,6,1
001185.mp4,0.5234375,3,0
001186.mp4,0.48388671875,3,0
001187.mp4,0.58935546875,2,0
001188.mp4,0.43798828125,4,0
001189.mp4,0.5048828125,8,0
001190.mp4,0.3916015625,4,0
001191.mp4,0.351318359375,12,1
001192.mp4,0.64501953125,4,0
001193.mp4,1.115234375,4,0
001194.mp4,0.7666015625,3,0
001195.mp4,0.471435546875,2,0
001196.mp4,0.3896484375,3,0
001197.mp4,0.385009765625,6,0
001198.mp4,0.4501953125,3,0
001199.mp4,0.464111328125,8,0
001200.mp4,0.82470703125,2,1
001201.mp4,0.76123046875,5,1
001202.mp4,0.7529296875,4,0
001203.mp4,1.0458984375,5,0
001204.mp4,0.53076171875,3,0
001205.mp4,0.31982421875,3,0
001206.mp4,0.552734375,3,0
001207.mp4,0.335693359375,9,0
001208.mp4,0.900390625,1,0
001209.mp4,0.39404296875,8,0
001210.mp4,0.410888671875,6,1
001211.mp4,0.304931640625,2,0
001212.mp4,0.5810546875,2,0
001213.mp4,0.6875,2,0
001214.mp4,0.63427734375,3,0
001215.mp4,0.477294921875,5,0
001216.mp4,0.4306640625,2,1
001217.mp4,0.81982421875,2,0
001218.mp4,0.44677734375,8,1
001219.mp4,0.396728515625,8,0
001220.mp4,0.29541015625,5,0
001221.mp4,0.364013671875,6,0
001222.mp4,0.34814453125,4,0
001223.mp4,0.25,12,1
001224.mp4,0.415771484375,1,0
001225.mp4,0.3154296875,3,0
001226.mp4,0.6083984375,5,0
001227.mp4,0.66845703125,1,0
001228.mp4,0.425048828125,9,1
001229.mp4,0.8173828125,4,0
001230.mp4,0.77587890625,1,0
001231.mp4,1.1240234375,7,1
001232.mp4,0.400634765625,9,1
001233.mp4,0.5185546875,3,0
001234.mp4,0.452880859375,7,1
001235.mp4,0.310302734375,2,0
001236.mp4,0.37939453125,3,1
001237.mp4,0.99609375,8,1
001238.mp4,0.322998046875,5,0
001239.mp4,0.29296875,5,0
001240.mp4,0.325927734375,10,0
001241.mp4,0.329345703125,7,0
001242.mp4,0.7763671875,6,1
001243.mp4,0.4296875,2,0
001244.mp4,0.5078125,5,0
001245.mp4,0.30419921875,5,0
001246.mp4,0.393310546875,9,0
001247.mp4,0.72119140625,8,1
001248.mp4,0.498046875,4,0
001249.mp4,0.9462890625,3,0
001250.mp4,0.41845703125,3,0
001251.mp4,0.280517578125,3,1
001252.mp4,0.8193359375,2,0
001253.mp4,1.0439453125,5,0
001254.mp4,0.4150390625,3,0
001255.mp4,0.61376953125,0,0
001256.mp4,0.369384765625,14,1
001257.mp4,0.32470703125,6,1
001258.mp4,0.529296875,3,0
001259.mp4,0.40234375,4,0
001260.mp4,1.052734375,4,0
001261.mp4,0.58935546875,4,0
001262.mp4,0.3251953125,5,1
001263.mp4,0.329833984375,3,0
001264.mp4,0.48388671875,2,0
001265.mp4,1.2548828125,8,1
001266.mp4,0.865234375,5,1
001267.mp4,0.32763671875,5,1
001268.mp4,0.488525390625,3,1
001269.mp4,0.31787109375,4,0
001270.mp4,0.5458984375,6,0
001271.mp4,0.312255859375,2,0
001272.mp4,0.381591796875,5,1
001273.mp4,0.348876953125,6,1
001274.mp4,0.4150390625,5,1
001275.mp4,0.2177734375,9,0
001276.mp4,0.3955078125,13,1
001277.mp4,0.1302490234375,5,0
001278.mp4,0.85205078125,2,0
001279.mp4,0.45556640625,1,0
001280.mp4,0.39990234375,3,0
001281.mp4,0.359130859375,5,1
001282.mp4,1.025390625,6,0
001283.mp4,0.44775390625,6,0
001284.mp4,0.455322265625,6,0
001285.mp4,0.28564453125,5,0
001286.mp4,0.382568359375,3,0
001287.mp4,0.44384765625,8,1
001288.mp4,0.97412109375,2,0
001289.mp4,0.3720703125,6,0
001290.mp4,0.52392578125,6,0
001291.mp4,0.52294921875,1,0
001292.mp4,0.44140625,2,0
001293.mp4,0.3115234375,7,1
001294.mp4,0.294189453125,7,1
001295.mp4,0.38818359375,10,1
001296.mp4,0.67724609375,5,0
001297.mp4,0.548828125,4,0
001298.mp4,0.458251953125,4,0
001299.mp4,0.3564453125,3,0
001300.mp4,0.31396484375,8,0
001301.mp4,1.240234375,9,0
001302.mp4,0.39208984375,3,0
001303.mp4,0.3759765625,6,0
001304.mp4,0.44384765625,4,0
001305.mp4,0.4189453125,6,0
001306.mp4,0.9599609375,5,1
001307.mp4,0.5791015625,1,0
001308.mp4,1.0673828125,7,1
001309.mp4,0.75146484375,7,1
001310.mp4,0.88671875,10,1
001311.mp4,0.386474609375,2,0
001312.mp4,1.146484375,6,0
001313.mp4,0.958984375,3,0
001314.mp4,0.340576171875,9,1
001315.mp4,0.346923828125,7,0
001316.mp4,0.369140625,8,1
001317.mp4,0.267578125,6,0
001318.mp4,0.4736328125,7,1
001319.mp4,0.56689453125,2,0
001320.mp4,0.58642578125,1,0
001321.mp4,0.3603515625,7,1
001322.mp4,0.59228515625,5,1
001323.mp4,0.427001953125,1,0
001324.mp4,0.389892578125,3,0
001325.mp4,0.378662109375,9,1
001326.mp4,0.23046875,4,0
001327.mp4,0.75634765625,4,0
001328.mp4,0.379638671875,9,0
001329.mp4,0.322998046875,5,0
001330.mp4,0.69970703125,2,1
001331.mp4,0.408935546875,3,0
001332.mp4,0.58349609375,2,0
001333.mp4,0.71923828125,1,0
001334.mp4,0.33642578125,4,0
001335.mp4,0.3291015625,4,1
001336.mp4,0.296142578125,6,0
001337.mp4,0.927734375,8,1
001338.mp4,0.5068359375,4,0
001339.mp4,0.40625,4,0
001340.mp4,0.3662109375,8,0
001341.mp4,1.0458984375,2,0
001342.mp4,0.9658203125,8,0
001343.mp4,0.39697265625,3,0
001344.mp4,0.3017578125,7,0
001345.mp4,0.52197265625,7,1
001346.mp4,0.325439453125,6,0
001347.mp4,0.73828125,9,1
001348.mp4,0.32958984375,3,1
001349.mp4,0.90625,9,1
001350.mp4,0.93017578125,2,0
001351.mp4,0.29833984375,4,0
001352.mp4,0.49072265625,2,0
001353.mp4,0.46923828125,1,0
001354.mp4,0.9990234375,7,1
001355.mp4,0.493408203125,6,1
001356.mp4,0.3779296875,4,0
001357.mp4,0.97314453125,4,0
001358.mp4,0.30224609375,5,1
001359.mp4,0.47509765625,7,1
001360.mp4,0.5126953125,2,0
001361.mp4,0.54638671875,6,1
001362.mp4,0.450439453125,10,1
001363.mp4,0.372802734375,6,1
001364.mp4,0.78515625,2,0
001365.mp4,0.27001953125,13,1
001366.mp4,0.325927734375,12,1
001367.mp4,0.30908203125,6,1
001368.mp4,1.2080078125,4,0
001369.mp4,0.424072265625,3,1
001370.mp4,0.415771484375,8,1
001371.mp4,0.73486328125,0,0
001372.mp4,0.3623046875,5,1
001373.mp4,0.309814453125,4,0
001374.mp4,0.40234375,6,0
001375.mp4,0.233154296875,4,0
001376.mp4,0.8369140625,2,0
001377.mp4,0.5556640625,5,0
001378.mp4,0.33056640625,10,0
001379.mp4,0.338134765625,6,0
001380.mp4,0.5048828125,5,0
001381.mp4,0.31689453125,4,0
001382.mp4,0.55126953125,4,0
001383.mp4,0.420654296875,3,1
001384.mp4,0.33154296875,5,0
001385.mp4,0.73486328125,1,0
001386.mp4,0.47021484375,9,1
001387.mp4,0.431396484375,6,1
001388.mp4,0.361572265625,1,0
001389.mp4,0.375,6,1
001390.mp4,0.8984375,6,0
001391.mp4,0.412109375,4,0
001392.mp4,0.4599609375,3,0
001393.mp4,0.439208984375,3,0
001394.mp4,0.53369140625,8,0
001395.mp4,0.6259765625,3,0
001396.mp4,0.38525390625,3,1
001397.mp4,0.3349609375,2,0
001398.mp4,0.303466796875,2,0
001399.mp4,0.58447265625,6,0
001400.mp4,0.5263671875,6,0
001401.mp4,0.316650390625,5,0
001402.mp4,0.377197265625,5,1
001403.mp4,0.470458984375,1,0
001404.mp4,0.5185546875,5,1
001405.mp4,0.705078125,1,0
001406.mp4,0.5966796875,10,1
001407.mp4,0.12115478515625,2,0
001408.mp4,0.5302734375,4,1
001409.mp4,0.4931640625,5,0
001410.mp4,0.492431640625,3,0
001411.mp4,0.434814453125,3,0
001412.mp4,0.90625,1,0
001413.mp4,0.472900390625,7,0
001414.mp4,0.2451171875,5,1
001415.mp4,0.8671875,1,0
001416.mp4,0.53759765625,6,1
001417.mp4,0.92236328125,4,0
001418.mp4,1.0771484375,5,0
001419.mp4,0.398193359375,6,0
001420.mp4,0.94287109375,5,1
001421.mp4,0.299072265625,7,1
001422.mp4,0.7607421875,5,1
001423.mp4,0.59228515625,1,0
001424.mp4,0.7783203125,3,1
001425.mp4,0.399658203125,2,0
001426.mp4,0.34326171875,5,1
001427.mp4,0.412841796875,10,1
001428.mp4,0.55859375,7,1
001429.mp4,0.5078125,2,0
001430.mp4,0.66650390625,8,0
001431.mp4,0.93896484375,1,0
001432.mp4,0.56982421875,1,0
001433.mp4,0.513671875,5,0
001434.mp4,0.34765625,8,0
001435.mp4,0.24365234375,8,1
001436.mp4,0.3564453125,1,0
001437.mp4,0.31201171875,6,0
001438.mp4,0.434814453125,1,0
001439.mp4,0.43212890625,0,0
001440.mp4,0.321533203125,5,0
001441.mp4,1.0263671875,8,1
001442.mp4,0.43798828125,3,0
001443.mp4,0.62890625,5,0
001444.mp4,0.31298828125,4,0
001445.mp4,0.744140625,5,0
001446.mp4,0.5498046875,3,0
001447.mp4,0.50634765625,2,0
001448.mp4,0.167236328125,4,0
001449.mp4,0.3369140625,6,1
001450.mp4,0.5322265625,2,0
001451.mp4,0.3291015625,2,0
001452.mp4,0.57080078125,8,1
001453.mp4,0.20703125,7,1
001454.mp4,0.66748046875,9,0
001455.mp4,0.7353515625,6,0
001456.mp4,0.464111328125,3,0
001457.mp4,0.281005859375,5,1
001458.mp4,0.93701171875,5,1
001459.mp4,0.5,2,0
001460.mp4,0.31201171875,4,0
001461.mp4,0.447509765625,2,0
001462.mp4,0.363525390625,4,0
001463.mp4,0.6064453125,2,0
001464.mp4,0.409912109375,1,0
001465.mp4,0.372314453125,5,0
001466.mp4,0.11865234375,3,1
001467.mp4,0.83251953125,2,0
001468.mp4,0.5263671875,3,0
001469.mp4,0.40966796875,2,0
001470.mp4,0.5966796875,1,0
001471.mp4,0.33203125,5,0
001472.mp4,0.2890625,2,1
001473.mp4,0.53076171875,1,0
001474.mp4,0.374267578125,0,0
001475.mp4,0.365234375,6,1
001476.mp4,0.7275390625,10,0
001477.mp4,0.83154296875,10,0
001478.mp4,0.525390625,0,0
001479.mp4,0.9833984375,2,0
001480.mp4,0.31982421875,1,0
001481.mp4,1.1552734375,2,0
001482.mp4,0.385009765625,8,0
001483.mp4,0.404052734375,4,0
001484.mp4,0.400634765625,6,1
001485.mp4,0.572265625,2,0
001486.mp4,0.83154296875,5,1
001487.mp4,0.348388671875,1,0
001488.mp4,0.35400390625,3,0
001489.mp4,0.81494140625,2,0
001490.mp4,0.45361328125,4,0
001491.mp4,0.40869140625,1,0
001492.mp4,0.472900390625,3,0
001493.mp4,0.340576171875,3,0
001494.mp4,0.5166015625,2,0
001495.mp4,0.457275390625,3,0
001496.mp4,0.45166015625,4,1
001497.mp4,0.408935546875,6,1
001498.mp4,0.273681640625,2,0
001499.mp4,0.38134765625,2,0
001500.mp4,0.6083984375,3,0
