video_name,accident_frame,dynamic_change,scene_complexity,window_length
000708.mp4,33,0.63671875,3,47
000709.mp4,42,0.317626953125,6,38
000710.mp4,49,0.7763671875,2,31
000711.mp4,33,0.54638671875,5,47
000712.mp4,41,0.46923828125,1,39
000713.mp4,41,0.271240234375,8,39
000714.mp4,44,0.78515625,3,36
000715.mp4,39,0.9423828125,14,41
000716.mp4,41,0.80615234375,3,39
000717.mp4,36,0.4375,7,44
000718.mp4,46,0.308349609375,12,34
000719.mp4,44,0.5712890625,1,36
000720.mp4,39,0.76025390625,4,41
000721.mp4,40,0.6904296875,2,40
000722.mp4,30,0.81982421875,7,50
000723.mp4,39,0.368408203125,8,41
000724.mp4,37,0.751953125,4,43
000725.mp4,31,0.9462890625,2,49
000726.mp4,40,0.806640625,7,40
000727.mp4,42,0.63818359375,9,38
000728.mp4,32,0.88720703125,7,48
000729.mp4,35,0.9482421875,10,45
000730.mp4,35,0.62890625,4,45
000731.mp4,30,0.56201171875,2,50
000732.mp4,30,0.875,4,50
000733.mp4,30,1.1142578125,6,50
000734.mp4,35,0.77490234375,5,45
000735.mp4,30,0.6015625,7,50
000736.mp4,39,0.65673828125,8,41
000737.mp4,40,0.90380859375,2,40
000738.mp4,35,0.358154296875,10,45
000739.mp4,30,0.79443359375,3,50
000740.mp4,32,0.7392578125,2,48
000741.mp4,48,0.72998046875,4,32
000742.mp4,35,0.779296875,4,45
000743.mp4,32,0.316650390625,10,48
000744.mp4,30,1.140625,7,50
000745.mp4,32,0.90869140625,3,48
000746.mp4,34,0.8125,1,46
000747.mp4,30,0.30615234375,1,50
000748.mp4,38,0.27197265625,8,42
000749.mp4,32,0.72705078125,10,48
000750.mp4,34,0.68310546875,7,46
000751.mp4,40,0.69873046875,4,40
000752.mp4,32,0.35791015625,10,48
000753.mp4,47,0.81494140625,6,33
000754.mp4,46,1.2177734375,3,34
000755.mp4,41,0.521484375,2,39
000756.mp4,42,0.9482421875,3,38
000757.mp4,36,0.72265625,3,44
000758.mp4,47,0.70849609375,3,33
000759.mp4,32,0.54833984375,2,48
000760.mp4,49,0.256591796875,12,31
000761.mp4,30,0.80224609375,5,50
000762.mp4,34,1.041015625,5,46
000763.mp4,39,1.037109375,2,41
000764.mp4,34,0.296142578125,11,46
000765.mp4,39,0.32763671875,14,41
000766.mp4,42,0.6103515625,3,38
000767.mp4,40,0.7568359375,4,40
000768.mp4,35,0.97802734375,5,45
000769.mp4,32,0.80615234375,4,48
000770.mp4,33,0.89404296875,8,47
000771.mp4,33,0.74560546875,4,47
000772.mp4,46,0.818359375,3,34
000773.mp4,34,0.328369140625,13,46
000774.mp4,31,0.43798828125,4,49
000775.mp4,38,0.787109375,6,42
000776.mp4,34,0.27880859375,14,46
000777.mp4,39,0.962890625,3,41
000778.mp4,43,1.0673828125,3,37
000779.mp4,33,0.61474609375,1,47
000780.mp4,32,0.9208984375,3,48
000781.mp4,38,0.7333984375,4,42
000782.mp4,32,0.79345703125,3,48
000783.mp4,37,0.4501953125,7,43
000784.mp4,33,0.9599609375,4,47
000785.mp4,32,0.84375,5,48
000786.mp4,43,0.272705078125,9,37
000787.mp4,43,0.53369140625,1,37
000788.mp4,36,0.6171875,3,44
000789.mp4,47,0.61962890625,8,33
000790.mp4,31,0.78369140625,4,49
000791.mp4,38,0.54541015625,6,42
000792.mp4,34,0.81640625,11,46
000793.mp4,33,0.59619140625,2,47
000794.mp4,38,0.355712890625,8,42
000795.mp4,42,0.8271484375,4,38
000796.mp4,49,0.6611328125,6,31
000797.mp4,41,0.6455078125,6,39
000798.mp4,37,0.76806640625,5,43
000799.mp4,40,0.45751953125,9,40
000800.mp4,45,0.29833984375,5,35
000801.mp4,33,0.7783203125,5,47
000802.mp4,40,0.203125,10,40
000803.mp4,36,0.59765625,11,44
000804.mp4,30,0.98779296875,7,50
000805.mp4,30,0.89453125,6,50
000806.mp4,35,0.21923828125,8,45
000807.mp4,31,0.314697265625,8,49
000808.mp4,31,0.306640625,7,49
000809.mp4,34,0.80126953125,5,46
000810.mp4,32,0.80810546875,5,48
000811.mp4,30,1.048828125,13,50
000812.mp4,30,0.353515625,4,50
000813.mp4,44,0.87646484375,5,36
000814.mp4,34,0.2281494140625,9,46
000815.mp4,42,0.8505859375,6,38
000816.mp4,31,0.76171875,6,49
000817.mp4,37,0.64453125,2,43
000818.mp4,36,0.892578125,6,44
000819.mp4,33,0.199951171875,9,47
000820.mp4,46,0.449462890625,8,34
000821.mp4,41,0.314208984375,4,39
000822.mp4,45,0.55517578125,8,35
000823.mp4,49,0.9384765625,5,31
000824.mp4,30,0.42138671875,7,50
000825.mp4,44,0.59814453125,2,36
000826.mp4,33,0.77783203125,3,47
000827.mp4,37,0.86669921875,3,43
000828.mp4,38,1.14453125,3,42
000829.mp4,37,1.0654296875,2,43
000830.mp4,38,0.328369140625,9,42
000831.mp4,30,1.068359375,5,50
000832.mp4,31,0.90869140625,5,49
000833.mp4,34,0.81396484375,4,46
000834.mp4,30,0.41064453125,7,50
000835.mp4,32,1.0185546875,10,48
000836.mp4,38,0.3203125,10,42
000837.mp4,30,1.033203125,4,50
000838.mp4,31,0.9921875,13,49
000839.mp4,33,0.87109375,5,47
000840.mp4,41,1.1181640625,6,39
000841.mp4,47,0.28173828125,6,33
000842.mp4,32,0.6005859375,3,48
000843.mp4,32,0.8193359375,7,48
000844.mp4,34,0.607421875,4,46
000845.mp4,36,0.62939453125,1,44
000846.mp4,30,0.708984375,7,50
000847.mp4,44,0.55712890625,7,36
000848.mp4,30,0.55712890625,2,50
000849.mp4,37,0.79541015625,4,43
000850.mp4,33,0.25146484375,10,47
000851.mp4,42,0.86865234375,8,38
000852.mp4,45,0.87109375,2,35
000853.mp4,33,1.24609375,2,47
000854.mp4,35,0.80322265625,8,45
000855.mp4,34,0.393310546875,5,46
000856.mp4,30,0.779296875,3,50
000857.mp4,35,0.34130859375,8,45
000858.mp4,31,0.89990234375,3,49
000859.mp4,40,0.57666015625,7,40
000860.mp4,35,0.7109375,6,45
000861.mp4,33,0.830078125,4,47
000862.mp4,39,0.84814453125,1,41
000863.mp4,33,0.501953125,2,47
000864.mp4,36,0.51171875,7,44
000865.mp4,47,0.7705078125,3,33
000866.mp4,33,0.701171875,3,47
000867.mp4,32,0.408203125,9,48
000868.mp4,48,0.52978515625,6,32
000869.mp4,43,0.521484375,5,37
000870.mp4,41,1.1533203125,2,39
000871.mp4,30,0.72607421875,8,50
000872.mp4,36,1.0478515625,4,44
000873.mp4,32,1.1435546875,4,48
000874.mp4,30,0.794921875,3,50
000875.mp4,36,0.349853515625,6,44
000876.mp4,30,0.31689453125,9,50
000877.mp4,34,0.326416015625,10,46
000878.mp4,34,0.84228515625,8,46
000879.mp4,30,0.8740234375,6,50
000880.mp4,31,0.54150390625,3,49
000881.mp4,33,0.8212890625,5,47
000882.mp4,30,0.9638671875,4,50
000883.mp4,30,0.701171875,4,50
000884.mp4,30,0.69189453125,2,50
000885.mp4,30,0.7783203125,5,50
000886.mp4,30,1.0751953125,2,50
000887.mp4,40,0.337646484375,8,40
000888.mp4,35,0.81591796875,4,45
000889.mp4,30,0.7431640625,4,50
000890.mp4,30,1.12109375,4,50
000891.mp4,30,0.978515625,8,50
000892.mp4,42,0.385986328125,9,38
000893.mp4,32,0.77880859375,3,48
000894.mp4,30,0.76953125,5,50
000895.mp4,38,0.55078125,4,42
000896.mp4,30,0.99169921875,4,50
000897.mp4,35,0.279296875,13,45
000898.mp4,34,0.8525390625,1,46
000899.mp4,30,0.74365234375,2,50
000900.mp4,33,0.344482421875,11,47
000901.mp4,30,0.775390625,7,50
000902.mp4,30,0.327880859375,11,50
000903.mp4,32,0.3271484375,7,48
000904.mp4,31,0.62841796875,2,49
000905.mp4,31,0.67578125,2,49
000906.mp4,44,0.6015625,2,36
000907.mp4,42,0.900390625,5,38
000908.mp4,31,0.375244140625,9,49
000909.mp4,34,0.84619140625,3,46
000910.mp4,30,0.481201171875,8,50
000911.mp4,30,0.75244140625,5,50
000912.mp4,36,0.8017578125,3,44
000913.mp4,32,0.802734375,8,48
000914.mp4,30,0.83984375,7,50
000915.mp4,45,0.4306640625,3,35
000916.mp4,30,0.720703125,5,50
000917.mp4,36,0.8359375,5,44
000918.mp4,34,0.91943359375,6,46
000919.mp4,32,1.0107421875,8,48
000920.mp4,31,0.43359375,5,49
000921.mp4,30,0.70361328125,5,50
000922.mp4,31,0.63232421875,9,49
000923.mp4,30,0.64892578125,3,50
000924.mp4,30,0.444091796875,6,50
000925.mp4,31,0.9267578125,10,49
000926.mp4,30,0.8388671875,7,50
000927.mp4,30,1.078125,6,50
000928.mp4,30,0.5517578125,10,50
000929.mp4,35,0.2091064453125,11,45
000930.mp4,35,0.6591796875,8,45
000931.mp4,30,0.576171875,1,50
000932.mp4,30,0.5419921875,6,50
000933.mp4,30,0.4443359375,4,50
000934.mp4,30,0.7763671875,5,50
000935.mp4,30,0.465087890625,1,50
000936.mp4,42,0.60009765625,2,38
000937.mp4,30,0.69873046875,10,50
000938.mp4,40,0.375244140625,6,40
000939.mp4,45,0.66845703125,5,35
000940.mp4,31,0.69873046875,4,49
000941.mp4,44,0.810546875,1,36
000942.mp4,34,0.254150390625,10,46
000943.mp4,48,0.6142578125,4,32
000944.mp4,30,0.2802734375,12,50
000945.mp4,30,0.62646484375,6,50
000946.mp4,41,1.005859375,6,39
000947.mp4,30,0.703125,6,50
000948.mp4,30,0.325439453125,1,50
000949.mp4,30,0.94384765625,4,50
000950.mp4,37,0.64453125,4,43
000951.mp4,35,0.67578125,3,45
000952.mp4,45,0.27490234375,1,35
000953.mp4,42,0.72412109375,7,38
000954.mp4,40,0.3798828125,4,40
000955.mp4,31,0.5048828125,7,49
000956.mp4,34,0.7666015625,5,46
000957.mp4,46,0.59521484375,5,34
000958.mp4,32,0.409423828125,1,48
000959.mp4,34,0.64453125,1,46
000960.mp4,41,0.564453125,2,39
000961.mp4,30,0.7060546875,6,50
000962.mp4,49,0.68310546875,5,31
000963.mp4,44,0.681640625,4,36
000964.mp4,47,0.56005859375,5,33
000965.mp4,38,0.352294921875,8,42
000966.mp4,46,0.423583984375,4,34
000967.mp4,31,0.740234375,6,49
000968.mp4,32,0.90234375,8,48
000969.mp4,32,0.8876953125,7,48
000970.mp4,48,0.86962890625,3,32
000971.mp4,40,0.55810546875,6,40
000972.mp4,46,0.69482421875,3,34
000973.mp4,30,0.300537109375,11,50
000974.mp4,33,0.75146484375,4,47
000975.mp4,31,0.29833984375,7,49
000976.mp4,40,0.2666015625,12,40
000977.mp4,43,0.74560546875,4,37
000978.mp4,45,0.8154296875,6,35
000979.mp4,33,0.71875,7,47
000980.mp4,32,0.353515625,8,48
000981.mp4,30,0.5673828125,5,50
000982.mp4,33,0.80322265625,8,47
000983.mp4,47,0.966796875,1,33
000984.mp4,40,1.0634765625,4,40
000985.mp4,38,0.6533203125,4,42
000986.mp4,43,0.7734375,9,37
000987.mp4,49,0.30126953125,8,31
000988.mp4,36,0.8544921875,7,44
000989.mp4,36,0.5634765625,0,44
000990.mp4,37,0.75390625,3,43
000991.mp4,41,0.498291015625,3,39
000992.mp4,36,0.7607421875,10,44
000993.mp4,40,0.93701171875,5,40
000994.mp4,34,0.98876953125,5,46
000995.mp4,47,0.436767578125,6,33
000996.mp4,44,0.302001953125,10,36
000997.mp4,37,0.4345703125,7,43
000998.mp4,31,0.76708984375,3,49
000999.mp4,31,0.86279296875,2,49
001000.mp4,32,0.39013671875,8,48
001001.mp4,48,1.0166015625,9,32
001002.mp4,30,0.64453125,6,50
001003.mp4,30,0.37109375,8,50
001004.mp4,31,0.51611328125,8,49
001005.mp4,36,0.76123046875,4,44
001006.mp4,30,0.88525390625,5,50
001007.mp4,31,0.67919921875,3,49
001008.mp4,38,1.1796875,3,42
001009.mp4,45,0.4384765625,4,35
001010.mp4,33,0.79296875,1,47
001011.mp4,45,0.76611328125,4,35
001012.mp4,37,0.67529296875,4,43
001013.mp4,42,1.005859375,1,38
001014.mp4,31,0.88623046875,1,49
001015.mp4,44,0.494384765625,4,36
001016.mp4,38,0.859375,6,42
001017.mp4,33,0.337646484375,7,47
001018.mp4,31,0.6748046875,3,49
001019.mp4,41,0.63818359375,5,39
001020.mp4,43,0.92138671875,5,37
001021.mp4,49,0.7060546875,2,31
001022.mp4,30,0.69873046875,4,50
001023.mp4,42,0.7158203125,4,38
001024.mp4,35,0.8173828125,9,45
001025.mp4,38,0.423828125,6,42
001026.mp4,47,0.69873046875,0,33
001027.mp4,42,0.828125,5,38
001028.mp4,38,0.8671875,3,42
001029.mp4,44,0.65185546875,3,36
001030.mp4,49,0.78466796875,2,31
001031.mp4,37,0.3544921875,1,43
001032.mp4,45,0.421142578125,7,35
001033.mp4,42,0.27294921875,9,38
001034.mp4,40,0.380126953125,9,40
001035.mp4,31,1.1171875,5,49
001036.mp4,42,0.8271484375,5,38
001037.mp4,43,0.296630859375,6,37
001038.mp4,36,0.8330078125,1,44
001039.mp4,37,0.55029296875,2,43
001040.mp4,40,0.81494140625,2,40
001041.mp4,32,0.828125,8,48
001042.mp4,38,0.47900390625,10,42
001043.mp4,46,0.66748046875,5,34
001044.mp4,41,0.673828125,2,39
001045.mp4,36,0.268310546875,9,44
001046.mp4,42,0.66796875,2,38
001047.mp4,44,0.71337890625,3,36
001048.mp4,44,1.44921875,3,36
001049.mp4,37,0.76025390625,9,43
001050.mp4,38,0.7431640625,5,42
001051.mp4,31,0.72412109375,5,49
001052.mp4,40,0.336669921875,1,40
001053.mp4,33,0.732421875,4,47
001054.mp4,38,0.80322265625,7,42
001055.mp4,32,0.62548828125,7,48
001056.mp4,30,0.61767578125,5,50
001057.mp4,33,0.9658203125,1,47
001058.mp4,30,0.52099609375,7,50
001059.mp4,30,1.1220703125,4,50
001060.mp4,38,0.50146484375,2,42
001061.mp4,36,0.74609375,5,44
001062.mp4,48,0.365966796875,5,32
001063.mp4,35,0.278564453125,15,45
001064.mp4,43,0.68994140625,9,37
001065.mp4,35,0.40771484375,7,45
001066.mp4,33,0.708984375,5,47
001067.mp4,41,0.904296875,4,39
001068.mp4,45,0.5927734375,4,35
001069.mp4,31,0.6513671875,1,49
001070.mp4,31,0.370361328125,7,49
001071.mp4,36,0.6396484375,5,44
001072.mp4,32,0.79541015625,4,48
001073.mp4,39,0.873046875,10,41
001074.mp4,31,0.2493896484375,10,49
001075.mp4,30,0.476806640625,5,50
001076.mp4,44,0.50927734375,4,36
001077.mp4,45,0.80322265625,1,35
001078.mp4,39,0.71484375,4,41
001079.mp4,42,0.91943359375,5,38
001080.mp4,34,0.77197265625,4,46
001081.mp4,39,0.405029296875,7,41
001082.mp4,32,0.85986328125,3,48
001083.mp4,33,0.6513671875,7,47
001084.mp4,37,0.495849609375,4,43
001085.mp4,31,0.72900390625,6,49
001086.mp4,44,0.68212890625,4,36
001087.mp4,48,0.6171875,4,32
001088.mp4,46,0.70263671875,2,34
001089.mp4,41,1.005859375,1,39
001090.mp4,49,0.395751953125,1,31
001091.mp4,34,1.0,3,46
001092.mp4,44,0.35791015625,7,36
001093.mp4,33,0.572265625,5,47
001094.mp4,36,0.78076171875,6,44
001095.mp4,33,0.67626953125,6,47
001096.mp4,40,0.6884765625,5,40
001097.mp4,40,0.912109375,5,40
001098.mp4,40,0.580078125,10,40
001099.mp4,48,0.85107421875,5,32
001100.mp4,33,0.54443359375,2,47
001101.mp4,40,1.0205078125,1,40
001102.mp4,47,0.403076171875,4,33
001103.mp4,42,0.354248046875,6,38
001104.mp4,37,0.76220703125,4,43
001105.mp4,35,0.71484375,3,45
001106.mp4,46,0.78466796875,6,34
001107.mp4,31,0.7060546875,3,49
001108.mp4,48,0.75634765625,7,32
001109.mp4,37,0.7373046875,4,43
001110.mp4,34,0.669921875,2,46
001111.mp4,33,1.4521484375,4,47
001112.mp4,34,0.52392578125,2,46
001113.mp4,45,0.486328125,1,35
001114.mp4,38,0.1973876953125,9,42
001115.mp4,41,0.62255859375,2,39
001116.mp4,48,0.2357177734375,5,32
001117.mp4,45,0.34375,1,35
001118.mp4,42,0.78076171875,5,38
001119.mp4,35,0.73974609375,1,45
001120.mp4,32,0.7060546875,4,48
001121.mp4,42,0.73486328125,4,38
001122.mp4,46,0.70361328125,1,34
001123.mp4,44,0.6962890625,3,36
001124.mp4,43,0.64990234375,4,37
001125.mp4,45,0.423583984375,1,35
001126.mp4,36,0.89990234375,6,44
001127.mp4,30,0.9267578125,8,50
001128.mp4,30,0.6953125,2,50
001129.mp4,30,0.75048828125,0,50
001130.mp4,36,0.6416015625,4,44
001131.mp4,34,0.65478515625,2,46
001132.mp4,36,0.30810546875,10,44
001133.mp4,42,0.6845703125,3,38
001134.mp4,36,0.91943359375,4,44
001135.mp4,30,0.7666015625,3,50
001136.mp4,42,0.7373046875,4,38
001137.mp4,49,0.63720703125,3,31
001138.mp4,33,0.62841796875,7,47
001139.mp4,49,0.7490234375,4,31
001140.mp4,38,0.7080078125,5,42
001141.mp4,36,0.6650390625,9,44
001142.mp4,49,0.8486328125,3,31
001143.mp4,47,0.69921875,5,33
001144.mp4,39,0.8837890625,2,41
001145.mp4,33,0.7255859375,2,47
001146.mp4,47,0.69970703125,8,33
001147.mp4,31,0.52099609375,1,49
001148.mp4,31,0.425048828125,12,49
001149.mp4,39,0.84033203125,4,41
001150.mp4,41,0.796875,1,39
001151.mp4,30,0.94287109375,5,50
001152.mp4,45,0.68359375,2,35
001153.mp4,49,0.72314453125,3,31
001154.mp4,47,0.513671875,2,33
001155.mp4,30,0.58203125,4,50
001156.mp4,30,0.55908203125,1,50
001157.mp4,34,0.59326171875,6,46
001158.mp4,30,0.7158203125,4,50
001159.mp4,39,0.93310546875,2,41
001160.mp4,47,0.97705078125,3,33
001161.mp4,34,0.55615234375,2,46
001162.mp4,30,1.0986328125,8,50
001163.mp4,40,0.65869140625,3,40
001164.mp4,49,0.5361328125,2,31
001165.mp4,44,0.5576171875,2,36
001166.mp4,34,0.73388671875,5,46
001167.mp4,39,0.8388671875,1,41
001168.mp4,41,0.81005859375,7,39
001169.mp4,30,0.55419921875,12,50
001170.mp4,49,0.55810546875,1,31
001171.mp4,38,0.8583984375,2,42
001172.mp4,33,0.4853515625,9,47
001173.mp4,36,0.8603515625,4,44
001174.mp4,46,0.63623046875,2,34
001175.mp4,47,0.5361328125,4,33
001176.mp4,49,0.3603515625,1,31
001177.mp4,34,0.59521484375,2,46
001178.mp4,31,0.56494140625,7,49
001179.mp4,38,0.7705078125,3,42
001180.mp4,39,0.375732421875,1,41
001181.mp4,42,1.1533203125,7,38
001182.mp4,38,0.751953125,4,42
001183.mp4,37,0.583984375,2,43
001184.mp4,34,0.72509765625,6,46
001185.mp4,30,0.912109375,3,50
001186.mp4,42,0.71923828125,3,38
001187.mp4,47,0.7216796875,2,33
001188.mp4,46,0.7529296875,4,34
001189.mp4,39,0.6220703125,8,41
001190.mp4,32,0.321044921875,4,48
001191.mp4,43,0.166748046875,12,37
001192.mp4,37,0.65185546875,4,43
001193.mp4,32,1.1279296875,4,48
001194.mp4,42,0.77490234375,3,38
001195.mp4,48,0.595703125,2,32
001196.mp4,30,0.71240234375,3,50
001197.mp4,30,0.58837890625,6,50
001198.mp4,45,0.54443359375,3,35
001199.mp4,34,0.331787109375,8,46
001200.mp4,47,0.833984375,2,33
001201.mp4,37,0.72021484375,5,43
001202.mp4,39,0.76123046875,4,41
001203.mp4,30,1.056640625,5,50
001204.mp4,33,0.8759765625,3,47
001205.mp4,45,0.66357421875,3,35
001206.mp4,31,0.66943359375,3,49
001207.mp4,36,0.296142578125,9,44
001208.mp4,38,0.91015625,1,42
001209.mp4,39,0.5,8,41
001210.mp4,35,0.33251953125,6,45
001211.mp4,47,0.56884765625,2,33
001212.mp4,37,0.6328125,2,43
001213.mp4,46,0.7421875,2,34
001214.mp4,31,0.6416015625,3,49
001215.mp4,34,0.6572265625,5,46
001216.mp4,49,0.60595703125,2,31
001217.mp4,44,0.82861328125,2,36
001218.mp4,33,0.67822265625,8,47
001219.mp4,39,0.6865234375,8,41
001220.mp4,33,0.427490234375,5,47
001221.mp4,40,0.476806640625,6,40
001222.mp4,34,0.86376953125,4,46
001223.mp4,33,0.2342529296875,12,47
001224.mp4,33,0.42041015625,1,47
001225.mp4,43,0.7197265625,3,37
001226.mp4,32,0.61474609375,5,48
001227.mp4,38,0.67578125,1,42
001228.mp4,40,0.29638671875,9,40
001229.mp4,37,0.82666015625,4,43
001230.mp4,45,0.78466796875,1,35
001231.mp4,41,1.13671875,7,39
001232.mp4,31,0.73486328125,9,49
001233.mp4,42,0.5244140625,3,38
001234.mp4,40,1.005859375,7,40
001235.mp4,38,0.5634765625,2,42
001236.mp4,49,0.89208984375,3,31
001237.mp4,30,1.0068359375,8,50
001238.mp4,35,0.517578125,5,45
001239.mp4,38,0.48291015625,5,42
001240.mp4,35,0.6552734375,10,45
001241.mp4,38,0.3271484375,7,42
001242.mp4,38,0.8603515625,6,42
001243.mp4,32,0.75146484375,2,48
001244.mp4,43,0.7587890625,5,37
001245.mp4,34,0.37646484375,5,46
001246.mp4,43,0.318359375,9,37
001247.mp4,36,0.74462890625,8,44
001248.mp4,33,0.671875,4,47
001249.mp4,46,0.95654296875,3,34
001250.mp4,35,0.85546875,3,45
001251.mp4,30,0.607421875,3,50
001252.mp4,44,0.828125,2,36
001253.mp4,42,1.0556640625,5,38
001254.mp4,42,0.72119140625,3,38
001255.mp4,30,0.62060546875,0,50
001256.mp4,34,0.21923828125,14,46
001257.mp4,43,0.6953125,6,37
001258.mp4,35,0.70458984375,3,45
001259.mp4,35,0.66796875,4,45
001260.mp4,46,1.05859375,4,34
001261.mp4,31,0.72412109375,4,49
001262.mp4,36,0.51318359375,5,44
001263.mp4,41,0.52490234375,3,39
001264.mp4,40,0.69580078125,2,40
001265.mp4,36,0.66552734375,8,44
001266.mp4,48,0.9306640625,5,32
001267.mp4,49,0.69189453125,5,31
001268.mp4,43,0.80810546875,3,37
001269.mp4,48,0.7021484375,4,32
001270.mp4,46,0.7119140625,6,34
001271.mp4,30,0.73193359375,2,50
001272.mp4,41,0.420654296875,5,39
001273.mp4,35,0.6669921875,6,45
001274.mp4,47,0.90234375,5,33
001275.mp4,30,0.9765625,9,50
001276.mp4,31,0.34033203125,13,49
001277.mp4,42,0.57373046875,5,38
001278.mp4,33,0.861328125,2,47
001279.mp4,37,0.460693359375,1,43
001280.mp4,45,0.7822265625,3,35
001281.mp4,40,0.84619140625,5,40
001282.mp4,40,1.0361328125,6,40
001283.mp4,44,0.9091796875,6,36
001284.mp4,33,0.435546875,6,47
001285.mp4,38,0.966796875,5,42
001286.mp4,34,0.6748046875,3,46
001287.mp4,37,0.31103515625,8,43
001288.mp4,45,0.98486328125,2,35
001289.mp4,44,0.77685546875,6,36
001290.mp4,30,0.78564453125,6,50
001291.mp4,39,0.5283203125,1,41
001292.mp4,30,0.70849609375,2,50
001293.mp4,42,0.349853515625,7,38
001294.mp4,30,0.72265625,7,50
001295.mp4,37,0.2369384765625,10,43
001296.mp4,36,0.64208984375,5,44
001297.mp4,42,0.69189453125,4,38
001298.mp4,38,0.62060546875,4,42
001299.mp4,41,0.640625,3,39
001300.mp4,35,0.533203125,8,45
001301.mp4,31,0.8427734375,9,49
001302.mp4,31,0.646484375,3,49
001303.mp4,34,0.8974609375,6,46
001304.mp4,41,0.873046875,4,39
001305.mp4,43,0.62060546875,6,37
001306.mp4,34,0.740234375,5,46
001307.mp4,31,0.58544921875,1,49
001308.mp4,31,0.97119140625,7,49
001309.mp4,36,0.90087890625,7,44
001310.mp4,35,0.67333984375,10,45
001311.mp4,48,0.62890625,2,32
001312.mp4,34,1.1591796875,6,46
001313.mp4,41,0.9697265625,3,39
001314.mp4,38,0.259033203125,9,42
001315.mp4,30,0.364990234375,7,50
001316.mp4,38,0.8486328125,8,42
001317.mp4,32,0.255859375,6,48
001318.mp4,30,0.72314453125,7,50
001319.mp4,31,0.5732421875,2,49
001320.mp4,32,0.5927734375,1,48
001321.mp4,30,0.453125,7,50
001322.mp4,36,0.861328125,5,44
001323.mp4,40,0.431884765625,1,40
001324.mp4,41,0.58935546875,3,39
001325.mp4,30,0.361572265625,9,50
001326.mp4,47,0.47802734375,4,33
001327.mp4,40,0.7646484375,4,40
001328.mp4,31,0.491455078125,9,49
001329.mp4,46,0.93896484375,5,34
001330.mp4,30,0.70751953125,2,50
001331.mp4,49,0.67138671875,3,31
001332.mp4,38,0.58984375,2,42
001333.mp4,32,0.7275390625,1,48
001334.mp4,46,0.42626953125,4,34
001335.mp4,31,0.6708984375,4,49
001336.mp4,33,0.8701171875,6,47
001337.mp4,32,0.90771484375,8,48
001338.mp4,30,0.55712890625,4,50
001339.mp4,46,0.68212890625,4,34
001340.mp4,32,0.3232421875,8,48
001341.mp4,39,1.056640625,2,41
001342.mp4,42,0.9765625,8,38
001343.mp4,39,0.794921875,3,41
001344.mp4,30,0.326904296875,7,50
001345.mp4,32,0.92138671875,7,48
001346.mp4,35,0.359619140625,6,45
001347.mp4,30,0.74609375,9,50
001348.mp4,30,0.75146484375,3,50
001349.mp4,33,1.005859375,9,47
001350.mp4,34,0.94091796875,2,46
001351.mp4,46,0.73291015625,4,34
001352.mp4,34,0.6923828125,2,46
001353.mp4,38,0.474609375,1,42
001354.mp4,32,0.78271484375,7,48
001355.mp4,42,0.67822265625,6,38
001356.mp4,34,0.826171875,4,46
001357.mp4,36,0.98388671875,4,44
001358.mp4,40,0.446044921875,5,40
001359.mp4,42,0.84912109375,7,38
001360.mp4,37,0.56884765625,2,43
001361.mp4,40,0.744140625,6,40
001362.mp4,30,0.7802734375,10,50
001363.mp4,33,0.83642578125,6,47
001364.mp4,30,0.7939453125,2,50
001365.mp4,30,0.339111328125,13,50
001366.mp4,30,0.272216796875,12,50
001367.mp4,31,0.8203125,6,49
001368.mp4,38,1.220703125,4,42
001369.mp4,39,0.4287109375,3,41
001370.mp4,30,0.82470703125,8,50
001371.mp4,31,0.7431640625,0,49
001372.mp4,38,0.55615234375,5,42
001373.mp4,30,0.81884765625,4,50
001374.mp4,34,0.70703125,6,46
001375.mp4,32,0.72900390625,4,48
001376.mp4,30,0.685546875,2,50
001377.mp4,32,0.6708984375,5,48
001378.mp4,30,0.3271484375,10,50
001379.mp4,38,0.306640625,6,42
001380.mp4,35,0.8330078125,5,45
001381.mp4,32,0.52294921875,4,48
001382.mp4,33,0.6806640625,4,47
001383.mp4,34,0.81201171875,3,46
001384.mp4,30,0.67822265625,5,50
001385.mp4,38,0.7431640625,1,42
001386.mp4,32,0.75390625,9,48
001387.mp4,38,0.351806640625,6,42
001388.mp4,42,0.36572265625,1,38
001389.mp4,42,0.69140625,6,38
001390.mp4,30,0.84033203125,6,50
001391.mp4,40,0.830078125,4,40
001392.mp4,32,0.70654296875,3,48
001393.mp4,37,0.5830078125,3,43
001394.mp4,33,0.89306640625,8,47
001395.mp4,31,0.6328125,3,49
001396.mp4,35,0.82373046875,3,45
001397.mp4,36,0.62890625,2,44
001398.mp4,33,0.60400390625,2,47
001399.mp4,35,0.6474609375,6,45
001400.mp4,33,0.5322265625,6,47
001401.mp4,36,0.810546875,5,44
001402.mp4,47,0.325439453125,5,33
001403.mp4,31,0.4755859375,1,49
001404.mp4,43,0.61767578125,5,37
001405.mp4,37,0.712890625,1,43
001406.mp4,36,0.96728515625,10,44
001407.mp4,37,0.44482421875,2,43
001408.mp4,42,0.865234375,4,38
001409.mp4,40,0.7373046875,5,40
001410.mp4,30,0.7421875,3,50
001411.mp4,47,0.79736328125,3,33
001412.mp4,35,0.91650390625,1,45
001413.mp4,39,0.8154296875,7,41
001414.mp4,42,0.31005859375,5,38
001415.mp4,37,0.876953125,1,43
